"PupID","MomID","Birthday","Sex","PND","PupMass_g","MomMass_g","ForearmLength_mm","Year"
"Grey114NC","Grey114",2025-06-21,"M",1,NA,NA,NA,2025
"Grey114NC","Grey114",2025-06-21,"M",2,4.17,28.13,17.6,2025
"Grey114NC","Grey114",2025-06-21,"M",3,4.41,26.38,17.7,2025
"Grey114NC","Grey114",2025-06-21,"M",4,4.65,26.35,20.5,2025
"Grey114NC","Grey114",2025-06-21,"M",5,4.89,23.72,21.3,2025
"Grey114NC","Grey114",2025-06-21,"M",6,5.15,23.03,23.35,2025
"Grey114NC","Grey114",2025-06-21,"M",7,5.54,22.85,22.2,2025
"Grey114NC","Grey114",2025-06-21,"M",8,5.65,21.96,24.15,2025
"Grey114NC","Grey114",2025-06-21,"M",9,6.19,23.08,25.65,2025
"Grey114NC","Grey114",2025-06-21,"M",10,6.82,22.45,26.75,2025
"Grey114NC","Grey114",2025-06-21,"M",11,7.23,23.59,28.7,2025
"Grey114NC","Grey114",2025-06-21,"M",12,7.72,23.68,29.5,2025
"Grey114NC","Grey114",2025-06-21,"M",13,8.26,24.55,29.3,2025
"Grey114NC","Grey114",2025-06-21,"M",14,8.87,25.15,30.6,2025
"Grey114NC","Grey114",2025-06-21,"M",15,9.27,25.49,31.9,2025
"Grey114NC","Grey114",2025-06-21,"M",16,9.73,25.77,33.05,2025
"Grey114NC","Grey114",2025-06-21,"M",17,9.8,26.54,34.5,2025
"Grey114NC","Grey114",2025-06-21,"M",18,10.31,25.64,34.5,2025
"Grey114NC","Grey114",2025-06-21,"M",19,10.87,27.39,36.3,2025
"Grey114NC","Grey114",2025-06-21,"M",20,10.95,27.43,36.2,2025
"Grey114NC","Grey114",2025-06-21,"M",21,11.17,28.12,35.9,2025
"Grey114NC","Grey114",2025-06-21,"M",22,11.45,28.73,38.1,2025
"Grey114NC","Grey114",2025-06-21,"M",23,11.42,28.13,36.85,2025
"Grey114NC","Grey114",2025-06-21,"M",24,11.34,28.59,37.35,2025
"Grey114NC","Grey114",2025-06-21,"M",25,11.66,29.32,38.25,2025
"Grey114NC","Grey114",2025-06-21,"M",26,11.93,30.72,39,2025
"Grey114NC","Grey114",2025-06-21,"M",27,12.31,30.54,39.05,2025
"Grey114NC","Grey114",2025-06-21,"M",28,13.74,29.69,39.2,2025
"Grey114NC","Grey114",2025-06-21,"M",29,13.7,30.13,43.8,2025
"Grey114NC","Grey114",2025-06-21,"M",30,14.38,30.13,39,2025
"Grey114NC","Grey114",2025-06-21,"M",31,14.53,30.12,39.6,2025
"Grey114NC","Grey114",2025-06-21,"M",32,NA,NA,NA,2025
"Grey112Pink","Grey112",2025-06-24,"M",1,NA,NA,NA,2025
"Grey112Pink","Grey112",2025-06-24,"M",2,3.7,26.18,19.2,2025
"Grey112Pink","Grey112",2025-06-24,"M",3,3.91,23.78,20.56,2025
"Grey112Pink","Grey112",2025-06-24,"M",4,3.98,21.7,20,2025
"Grey112Pink","Grey112",2025-06-24,"M",5,4.31,22.1,21.55,2025
"Grey112Pink","Grey112",2025-06-24,"M",6,4.78,23.07,22.1,2025
"Grey112Pink","Grey112",2025-06-24,"M",7,5.34,23.4,24,2025
"Grey112Pink","Grey112",2025-06-24,"M",8,5.78,23.27,19.15,2025
"Grey112Pink","Grey112",2025-06-24,"M",9,6.47,23.25,26.5,2025
"Grey112Pink","Grey112",2025-06-24,"M",10,7.16,24.52,27.2,2025
"Grey112Pink","Grey112",2025-06-24,"M",11,7.54,23.49,28.65,2025
"Grey112Pink","Grey112",2025-06-24,"M",12,8.09,23.97,29.8,2025
"Grey112Pink","Grey112",2025-06-24,"M",13,8.87,23.83,30.8,2025
"Grey112Pink","Grey112",2025-06-24,"M",14,9,24.11,32,2025
"Grey112Pink","Grey112",2025-06-24,"M",15,9.65,23.39,34.3,2025
"Grey112Pink","Grey112",2025-06-24,"M",16,9.91,24.78,35.5,2025
"Grey112Pink","Grey112",2025-06-24,"M",17,10.01,26.06,36.1,2025
"Grey112Pink","Grey112",2025-06-24,"M",18,10.54,24.87,36,2025
"Grey112Pink","Grey112",2025-06-24,"M",19,10.85,24.12,36.8,2025
"Grey112Pink","Grey112",2025-06-24,"M",20,11.32,25.6,37.7,2025
"Grey112Pink","Grey112",2025-06-24,"M",21,11.95,26.84,37,2025
"Grey112Pink","Grey112",2025-06-24,"M",22,12.89,23.91,37.3,2025
"Grey112Pink","Grey112",2025-06-24,"M",23,13.35,23.37,38.45,2025
"Grey112Pink","Grey112",2025-06-24,"M",24,13.71,22.53,38.7,2025
"Grey112Pink","Grey112",2025-06-24,"M",25,14.3,22.71,39.4,2025
"Grey112Pink","Grey112",2025-06-24,"M",26,15.34,21.88,43.55,2025
"Grey112Pink","Grey112",2025-06-24,"M",27,15.06,21.8,39.15,2025
"Grey112Pink","Grey112",2025-06-24,"M",28,15.52,21.17,38.8,2025
"Grey112Pink","Grey112",2025-06-24,"M",29,15.23,20.55,38.7,2025
"Grey112Pink","Grey112",2025-06-24,"M",30,16.07,19.38,38.3,2025
"Grey112Pink","Grey112",2025-06-24,"M",31,16,NA,NA,2025
"Grey112Pink","Grey112",2025-06-24,"M",32,NA,NA,NA,2025
"Grey112","Grey112",2025-06-24,"F",1,NA,NA,NA,2025
"Grey112","Grey112",2025-06-24,"F",2,4.16,26.18,NA,2025
"Grey112","Grey112",2025-06-24,"F",3,4.42,23.78,NA,2025
"Grey112","Grey112",2025-06-24,"F",4,4.53,21.7,NA,2025
"Grey112","Grey112",2025-06-24,"F",5,4.78,22.1,NA,2025
"Grey112","Grey112",2025-06-24,"F",6,5.22,23.07,NA,2025
"Grey112","Grey112",2025-06-24,"F",7,5.81,23.4,NA,2025
"Grey112","Grey112",2025-06-24,"F",8,6.23,23.27,NA,2025
"Grey112","Grey112",2025-06-24,"F",9,7.11,23.25,NA,2025
"Grey112","Grey112",2025-06-24,"F",10,7.75,24.52,NA,2025
"Grey112","Grey112",2025-06-24,"F",11,8.3,23.49,NA,2025
"Grey112","Grey112",2025-06-24,"F",12,8.56,23.97,NA,2025
"Grey112","Grey112",2025-06-24,"F",13,9.51,23.83,NA,2025
"Grey112","Grey112",2025-06-24,"F",14,9.83,24.11,NA,2025
"Grey112","Grey112",2025-06-24,"F",15,10.31,23.39,NA,2025
"Grey112","Grey112",2025-06-24,"F",16,10.75,24.78,NA,2025
"Grey112","Grey112",2025-06-24,"F",17,10.64,26.06,NA,2025
"Grey112","Grey112",2025-06-24,"F",18,11.16,24.87,NA,2025
"Grey112","Grey112",2025-06-24,"F",19,11.1,24.12,NA,2025
"Grey112","Grey112",2025-06-24,"F",20,11.71,25.6,NA,2025
"Grey112","Grey112",2025-06-24,"F",21,11.72,26.84,NA,2025
"Grey112","Grey112",2025-06-24,"F",22,11.98,23.91,NA,2025
"Grey112","Grey112",2025-06-24,"F",23,12.09,23.37,NA,2025
"Grey112","Grey112",2025-06-24,"F",24,11.79,22.53,NA,2025
"Grey112","Grey112",2025-06-24,"F",25,12.1,22.71,NA,2025
"Grey112","Grey112",2025-06-24,"F",26,12.43,21.88,NA,2025
"Grey112","Grey112",2025-06-24,"F",27,12.08,21.8,NA,2025
"Grey112","Grey112",2025-06-24,"F",28,11.98,21.17,NA,2025
"Grey112","Grey112",2025-06-24,"F",29,11.52,20.55,NA,2025
"Grey112","Grey112",2025-06-24,"F",30,10.97,19.38,NA,2025
"Grey112","Grey112",2025-06-24,"F",31,10.9,NA,NA,2025
"Grey112","Grey112",2025-06-24,"F",32,NA,NA,NA,2025
